ID	Length	Gene	Product	EC	GO	COG	RefSeq	UniParc	UniRef
NZ_CP102854.1|integron_01|NZ_CP102854.1_132	199	aac(6')-Ib	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr	2.3.1.82			WP_001749987.1	UPI00002265A7	UniRef100_C7S9C9,UniRef50_P19650,UniRef90_C7S9C9
NZ_CP102854.1|integron_02|NZ_CP102854.1_154	325	estX	macrolide esterase EstX					UPI00041A269A	UniRef100_A0A2R4A7Q1,UniRef50_A0A2R4A7Q1,UniRef90_A0A2R4A7Q1
NZ_CP102854.1|integron_02|NZ_CP102854.1_155	202		Phosphoserine phosphatase				WP_000050382.1	UPI0000350841	UniRef100_Q75WM5,UniRef50_A0A936AE25,UniRef90_A0A6M6A7E5
NZ_CP102854.1|integron_02|NZ_CP102854.1_156	259	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	2.7.7.47	GO:0005524,GO:0009012,GO:0046677			UPI001D5A5E64	UniRef100_A0A6G8FA23,UniRef50_P0AG05,UniRef90_P14511
NZ_CP102854.1|integron_02|NZ_CP102854.1_157	419	cmlA1	chloramphenicol efflux MFS transporter CmlA1		GO:0016020,GO:0022857,GO:0042910,GO:0055085,GO:1990961				UniRef50_P32482,UniRef90_A0A1Y0F555
NZ_CP102854.1|integron_02|NZ_CP102854.1_158	259	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	2.7.7.47					UniRef50_Q51348,UniRef90_Q0PRF6
NZ_CP102854.1|integron_02|NZ_CP102854.1_159	110	qacL	quaternary ammonium compound efflux SMR transporter QacL						UniRef50_A0A699RPB9,UniRef90_D6CJR3
NZ_CP102854.1|integron_02|NZ_CP102854.1_160	191		Mutator family transposase				WP_021538338.1	UPI000390D80C	UniRef100_C9WXG8,UniRef50_A2I607,UniRef90_A2I607
NZ_CP102854.1|integron_03|NZ_CP102854.1_170	165	dfrA12	trimethoprim-resistant dihydrofolate reductase DfrA12	1.5.1.3	GO:0004146		WP_001083725.1	UPI00000BF132	UniRef100_Q79DQ2,UniRef50_Q59408,UniRef90_Q79DQ2
NZ_CP102854.1|integron_03|NZ_CP102854.1_171	227	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	2.7.7.47					UniRef50_Q9R3A9,UniRef90_A0A1B1LSX2
NZ_CP102870.1|integron_01|NZ_CP102870.1_114	165	dfrA12	trimethoprim-resistant dihydrofolate reductase DfrA12	1.5.1.3	GO:0004146		WP_001083725.1	UPI00000BF132	UniRef100_Q79DQ2,UniRef50_Q59408,UniRef90_Q79DQ2
NZ_CP102870.1|integron_01|NZ_CP102870.1_115	259	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	2.7.7.47	GO:0005524,GO:0009012,GO:0046677			UPI001D5A5E64	UniRef100_A0A6G8FA23,UniRef50_P0AG05,UniRef90_P14511
NZ_CP102870.1|integron_01|NZ_CP102870.1_116	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
NZ_CP102871.1|integron_01|NZ_CP102871.1_122	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
NZ_CP102871.1|integron_01|NZ_CP102871.1_123	150	arr-3	NAD(+)--rifampin ADP-ribosyltransferase Arr-3				WP_001749986.1	UPI000005E9A4	UniRef100_A0A5P1MSY4,UniRef50_A0A5P1MSY4,UniRef90_A0A5P1MSY4
NZ_CP102871.1|integron_01|NZ_CP102871.1_124	210	catB3	type B-3 chloramphenicol O-acetyltransferase CatB3	2.3.1.28	GO:0008811,GO:0016740,GO:0046677	COG0110,R	WP_000186237.1	UPI0000000D0A	UniRef100_P50868,UniRef50_P26841,UniRef90_P50868
NZ_CP102871.1|integron_01|NZ_CP102871.1_125	291	blaOXA	OXA-1 family class D beta-lactamase	3.5.2.6	GO:0008658,GO:0008800,GO:0017001,GO:0042597,GO:0046677	COG2602,V		UPI0001B22EC6	UniRef100_P13661,UniRef50_P13661,UniRef90_P13661
NZ_CP102871.1|integron_01|NZ_CP102871.1_126	199	aac(6')-Ib	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr	2.3.1.82			WP_001749987.1	UPI00002265A7	UniRef100_C7S9C9,UniRef50_P19650,UniRef90_C7S9C9
NZ_CP102878.1|integron_01|NZ_CP102878.1_142	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
NZ_CP102878.1|integron_01|NZ_CP102878.1_143	259	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	2.7.7.47	GO:0005524,GO:0009012,GO:0046677			UPI001D5A5E64	UniRef100_A0A6G8FA23,UniRef50_P0AG05,UniRef90_P14511
NZ_CP102878.1|integron_01|NZ_CP102878.1_144	165	dfrA12	trimethoprim-resistant dihydrofolate reductase DfrA12	1.5.1.3	GO:0004146		WP_001083725.1	UPI00000BF132	UniRef100_Q79DQ2,UniRef50_Q59408,UniRef90_Q79DQ2
NZ_CP102879.1|integron_01|NZ_CP102879.1_13	199	aac(6')-Ib	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr	2.3.1.82			WP_001749987.1	UPI00002265A7	UniRef100_C7S9C9,UniRef50_P19650,UniRef90_C7S9C9
NZ_CP102879.1|integron_01|NZ_CP102879.1_14	150	arr-3	NAD(+)--rifampin ADP-ribosyltransferase Arr-3				WP_001749986.1	UPI000005E9A4	UniRef100_A0A5P1MSY4,UniRef50_A0A5P1MSY4,UniRef90_A0A5P1MSY4
NZ_CP102879.1|integron_01|NZ_CP102879.1_15	157	dfrA27	trimethoprim-resistant dihydrofolate reductase DfrA27	1.5.1.3	GO:0004146			UPI00017219FA	UniRef100_A0A8E8H195,UniRef50_P11731,UniRef90_B2ZNP4
NZ_CP102879.1|integron_01|NZ_CP102879.1_16	281	aadA16	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA16	2.7.7.47			WP_001749984.1	UPI000174F1BA	UniRef100_A0A068B2M4,UniRef50_P0AG05,UniRef90_B3V3X6
NZ_CP102879.1|integron_01|NZ_CP102879.1_17	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
NZ_CP102884.1|integron_01|NZ_CP102884.1_141	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
NZ_CP102884.1|integron_01|NZ_CP102884.1_142	259	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	2.7.7.47	GO:0005524,GO:0009012,GO:0046677			UPI001D5A5E64	UniRef100_A0A6G8FA23,UniRef50_P0AG05,UniRef90_P14511
NZ_CP102884.1|integron_01|NZ_CP102884.1_143	165	dfrA12	trimethoprim-resistant dihydrofolate reductase DfrA12	1.5.1.3	GO:0004146		WP_001083725.1	UPI00000BF132	UniRef100_Q79DQ2,UniRef50_Q59408,UniRef90_Q79DQ2
NZ_CP102885.1|integron_01|NZ_CP102885.1_13	199	aac(6')-Ib	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr	2.3.1.82			WP_001749987.1	UPI00002265A7	UniRef100_C7S9C9,UniRef50_P19650,UniRef90_C7S9C9
NZ_CP102885.1|integron_01|NZ_CP102885.1_14	150	arr-3	NAD(+)--rifampin ADP-ribosyltransferase Arr-3				WP_001749986.1	UPI000005E9A4	UniRef100_A0A5P1MSY4,UniRef50_A0A5P1MSY4,UniRef90_A0A5P1MSY4
NZ_CP102885.1|integron_01|NZ_CP102885.1_15	157	dfrA27	trimethoprim-resistant dihydrofolate reductase DfrA27	1.5.1.3	GO:0004146			UPI00017219FA	UniRef100_A0A8E8H195,UniRef50_P11731,UniRef90_B2ZNP4
NZ_CP102885.1|integron_01|NZ_CP102885.1_16	281	aadA16	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA16	2.7.7.47			WP_001749984.1	UPI000174F1BA	UniRef100_A0A068B2M4,UniRef50_P0AG05,UniRef90_B3V3X6
NZ_CP102885.1|integron_01|NZ_CP102885.1_17	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
NZ_CP102895.1|integron_01|NZ_CP102895.1_52	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
NZ_CP102895.1|integron_01|NZ_CP102895.1_53	281	aadA16	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA16	2.7.7.47			WP_001749984.1	UPI000174F1BA	UniRef100_A0A068B2M4,UniRef50_P0AG05,UniRef90_B3V3X6
NZ_CP102895.1|integron_01|NZ_CP102895.1_54	74	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA	1.5.1.3	GO:0004146			UPI0003DDCFA2	UniRef100_A0A8E8H195,UniRef50_P11731,UniRef90_B2ZNP4
NZ_CP102895.1|integron_01|NZ_CP102895.1_55	150	arr-3	NAD(+)--rifampin ADP-ribosyltransferase Arr-3				WP_001749986.1	UPI000005E9A4	UniRef100_A0A5P1MSY4,UniRef50_A0A5P1MSY4,UniRef90_A0A5P1MSY4
NZ_CP102895.1|integron_01|NZ_CP102895.1_56	199	aac(6')-Ib	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr	2.3.1.82			WP_001749987.1	UPI00002265A7	UniRef100_C7S9C9,UniRef50_P19650,UniRef90_C7S9C9
NZ_CP102899.1|integron_01|NZ_CP102899.1_60	38		hypothetical protein					UPI000169F59F	UniRef100_A0A6H0AAM9,UniRef50_A0A0F7JFB2,UniRef90_A0A0F7JFB2
NZ_CP102899.1|integron_01|NZ_CP102899.1_61	259	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	2.7.7.47	GO:0005524,GO:0009012,GO:0046677			UPI001D5A5E64	UniRef100_A0A6G8FA23,UniRef50_P0AG05,UniRef90_P14511
NZ_CP102899.1|integron_01|NZ_CP102899.1_62	165	dfrA12	trimethoprim-resistant dihydrofolate reductase DfrA12	1.5.1.3	GO:0004146		WP_001083725.1	UPI00000BF132	UniRef100_Q79DQ2,UniRef50_Q59408,UniRef90_Q79DQ2
NZ_CP102904.1|integron_01|NZ_CP102904.1_60	38		hypothetical protein					UPI000169F59F	UniRef100_A0A6H0AAM9,UniRef50_A0A0F7JFB2,UniRef90_A0A0F7JFB2
NZ_CP102904.1|integron_01|NZ_CP102904.1_61	259	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	2.7.7.47	GO:0005524,GO:0009012,GO:0046677			UPI001D5A5E64	UniRef100_A0A6G8FA23,UniRef50_P0AG05,UniRef90_P14511
NZ_CP102904.1|integron_01|NZ_CP102904.1_62	165	dfrA12	trimethoprim-resistant dihydrofolate reductase DfrA12	1.5.1.3	GO:0004146		WP_001083725.1	UPI00000BF132	UniRef100_Q79DQ2,UniRef50_Q59408,UniRef90_Q79DQ2
NZ_CP102923.1|integron_01|NZ_CP102923.1_47	94		Resolvease/recombinase					UPI00000D137B	UniRef100_A0A221ZPW9,UniRef50_A0A221ZPW9,UniRef90_A0A221ZPW9
NZ_CP102923.1|integron_01|NZ_CP102923.1_48	157	dfrA14	trimethoprim-resistant dihydrofolate reductase DfrA14	1.5.1.3	GO:0004146	COG0262,H	WP_004201280.1	UPI00005051FA	UniRef100_F8T8W2,UniRef50_P95524,UniRef90_F8T8W2
NZ_CP102989.1|integron_01|NZ_CP102989.1_35	172	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	2.3.1.82				UPI0001D1CA05	UniRef100_A0A126JSH2,UniRef50_P19650,UniRef90_Q50JE8
NZ_CP102989.1|integron_01|NZ_CP102989.1_36	110	qacF	quaternary ammonium compound efflux SMR transporter QacF						UniRef50_A0A699RPB9,UniRef90_D6CJR3
NZ_CP102989.1|integron_01|NZ_CP102989.1_37	218	qnrVC4	quinolone resistance pentapeptide repeat protein QnrVC4				WP_000361704.1	UPI0001D96FD0	UniRef100_I3VI74,UniRef50_Q87K03,UniRef90_I3VI74
NZ_CP102989.1|integron_01|NZ_CP102989.1_38	183	aacA16	AAC(6')-Ia family aminoglycoside 6'-N-acetyltransferase AacA16		GO:0008080		WP_001109644.1	UPI0001F8AF93	UniRef100_A0AAX1IWJ1,UniRef50_A0A2N1TQP4,UniRef90_C4TGI5
NZ_CP102989.1|integron_01|NZ_CP102989.1_39	198	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	2.7.7.46				UPI0003B04C42	UniRef100_A0A2R4KLR4,UniRef50_Q6X3H6,UniRef90_Q6X3H6
NZ_CP102989.1|integron_02|NZ_CP102989.1_150	253		HEPN domain-containing protein				WP_258809052.1	UPI0021627E60	UniRef100_UPI0021627E60,UniRef50_C4LFQ3,UniRef90_UPI0021627E60
NZ_CP102990.1|integron_01|NZ_CP102990.1_80	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
NZ_CP102990.1|integron_01|NZ_CP102990.1_81	281	aadA16	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA16	2.7.7.47			WP_001749984.1	UPI000174F1BA	UniRef100_A0A068B2M4,UniRef50_P0AG05,UniRef90_B3V3X6
NZ_CP102990.1|integron_01|NZ_CP102990.1_82	157	dfrA27	trimethoprim-resistant dihydrofolate reductase DfrA27	1.5.1.3	GO:0004146			UPI00017219FA	UniRef100_A0A8E8H195,UniRef50_P11731,UniRef90_B2ZNP4
NZ_CP102990.1|integron_01|NZ_CP102990.1_83	150	arr-3	NAD(+)--rifampin ADP-ribosyltransferase Arr-3				WP_001749986.1	UPI000005E9A4	UniRef100_A0A5P1MSY4,UniRef50_A0A5P1MSY4,UniRef90_A0A5P1MSY4
NZ_CP102994.1|integron_01|NZ_CP102994.1_67	184	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	2.3.1.82					UniRef50_P19650,UniRef90_Q50JE8
NZ_CP102994.1|integron_01|NZ_CP102994.1_68	451	ltrA	group II intron reverse transcriptase/maturase	2.7.7.49	GO:0000373,GO:0003964		WP_015613264.1	UPI00000B0D7E	UniRef100_N0DQW8,UniRef50_A0AAD4AFK6,UniRef90_A0AAD4AFK6
NZ_CP102994.1|integron_01|NZ_CP102994.1_69	150	arr-2	NAD(+)--rifampin ADP-ribosyltransferase Arr-2				WP_000237816.1	UPI00000B89C7	UniRef100_A0A8F3EUD1,UniRef50_A0A5P1MSY4,UniRef90_A0A5P1MSY4
NZ_CP103121.1|integron_01|NZ_CP103121.1_1	341		Replication initiation protein				WP_004295509.1	UPI0001A24BBE	UniRef100_A0A413ZGF2,UniRef90_A0A413ZGF2
NZ_CP103121.1|integron_01|NZ_CP103121.1_2	76		Charged multivesicular body protein 2b-B				WP_004295510.1	UPI000175DA9F	UniRef100_A0A413ZG39,UniRef50_B3JME0,UniRef90_B3JME0
NZ_CP103121.1|integron_01|NZ_CP103121.1_3	150	mbpC	mobilization protein MbpC				WP_004295511.1	UPI00000B92DD	UniRef100_A0A413ZG21,UniRef50_I9PI14,UniRef90_A0A413ZG21
NZ_CP103121.1|integron_01|NZ_CP103121.1_4	86	mbpB	mobilization protein MbpB				WP_347035414.1	UPI003219B14D	UniRef100_A0A413ZGC1,UniRef50_A0A3E5DKV8,UniRef90_B3JMD8
NZ_CP103121.1|integron_01|NZ_CP103121.1_5	186		relaxase/mobilization nuclease domain-containing protein						UniRef50_A0A6I0ZBK5,UniRef90_UPI0032EE1121
NZ_CP103121.1|integron_01|NZ_CP103121.1_6	99	mbpA	mobilization protein MbpA				WP_004327437.1	UPI00000B32BC	UniRef100_A0A413ZG20,UniRef50_A0A2V2GEE6,UniRef90_A0A413ZG20
NZ_CP103121.1|integron_01|NZ_CP103121.1_7	65		hypothetical protein				WP_004295503.1	UPI000175DAAF	UniRef100_A0A413ZG40,UniRef50_S0F961,UniRef90_S0F961
NZ_CP103121.1|integron_01|NZ_CP103121.1_8	90		Type II toxin-antitoxin system mRNA interferase toxin, RelE/StbE family				WP_004295504.1	UPI0001F00CC3	UniRef100_A0A412DX31,UniRef50_K9EDW9,UniRef90_A0A412DX31
NZ_CP103121.1|integron_01|NZ_CP103121.1_9	83		Prevent-host-death family protein				WP_004295507.1	UPI0001787CAE	UniRef100_B3JMD4,UniRef50_B3JMD4,UniRef90_B3JMD4
NZ_CP103145.1|integron_01|NZ_CP103145.1_3	145		Initiator Replication family protein						UniRef50_A0A078SC30,UniRef90_A0A078SC30
NZ_CP103145.1|integron_01|NZ_CP103145.1_4	83		Prevent-host-death family protein				WP_004295507.1	UPI0001787CAE	UniRef100_B3JMD4,UniRef50_B3JMD4,UniRef90_B3JMD4
NZ_CP103145.1|integron_01|NZ_CP103145.1_5	60		Type II toxin-antitoxin system mRNA interferase toxin, RelE/StbE family						UniRef50_A0A6G1TYU1,UniRef90_A0A7J5QI83
NZ_CP103145.1|integron_01|NZ_CP103145.1_6	65		hypothetical protein				WP_151940570.1	UPI00125EFB45	UniRef100_A0A7J5QIB7,UniRef50_S0F961,UniRef90_S0F961
NZ_CP103179.1|integron_01|NZ_CP103179.1_1	341		Replication initiation protein				WP_004295509.1	UPI0001A24BBE	UniRef100_A0A413ZGF2,UniRef90_A0A413ZGF2
NZ_CP103179.1|integron_01|NZ_CP103179.1_2	76		Charged multivesicular body protein 2b-B				WP_004295510.1	UPI000175DA9F	UniRef100_A0A413ZG39,UniRef50_B3JME0,UniRef90_B3JME0
NZ_CP103179.1|integron_01|NZ_CP103179.1_3	150	mbpC	mobilization protein MbpC				WP_004295511.1	UPI00000B92DD	UniRef100_A0A413ZG21,UniRef50_I9PI14,UniRef90_A0A413ZG21
NZ_CP103179.1|integron_01|NZ_CP103179.1_4	264	mbpB	mobilization protein MbpB				WP_007560590.1	UPI00000AEE2B	UniRef100_A0A413ZGC1,UniRef50_A0A3E5DKV8,UniRef90_B3JMD8
NZ_CP103179.1|integron_01|NZ_CP103179.1_5	107	mbpA	mobilization protein MbpA				WP_258918843.1	UPI002164DA27	UniRef100_UPI002164DA27,UniRef50_A0A2V2GEE6,UniRef90_UPI002164DA27
NZ_CP103179.1|integron_01|NZ_CP103179.1_6	65		hypothetical protein				WP_004295503.1	UPI000175DAAF	UniRef100_A0A413ZG40,UniRef50_S0F961,UniRef90_S0F961
NZ_CP103179.1|integron_01|NZ_CP103179.1_7	90		Type II toxin-antitoxin system mRNA interferase toxin, RelE/StbE family				WP_004295504.1	UPI0001F00CC3	UniRef100_A0A412DX31,UniRef50_K9EDW9,UniRef90_A0A412DX31
NZ_CP103179.1|integron_01|NZ_CP103179.1_8	83		Prevent-host-death family protein				WP_004295507.1	UPI0001787CAE	UniRef100_B3JMD4,UniRef50_B3JMD4,UniRef90_B3JMD4
NZ_CP103196.1|integron_01|NZ_CP103196.1_5	83		Prevent-host-death family protein				WP_004295507.1	UPI0001787CAE	UniRef100_B3JMD4,UniRef50_B3JMD4,UniRef90_B3JMD4
NZ_CP103196.1|integron_01|NZ_CP103196.1_6	91		Type II toxin-antitoxin system mRNA interferase toxin, RelE/StbE family				WP_004327436.1	UPI000175DAB2	UniRef100_A0A412DX31,UniRef50_K9EDW9,UniRef90_A0A412DX31
NZ_CP103196.1|integron_01|NZ_CP103196.1_7	65		DUF2750 domain-containing protein				WP_007209655.1	UPI0001787CA6	UniRef100_B3JMD6,UniRef50_A0A7J5QI66,UniRef90_A0A7J5QI64
NZ_CP103196.1|integron_01|NZ_CP103196.1_8	98	mbpA	mobilization protein MbpA				WP_151940869.1	UPI00125FA30B	UniRef100_UPI002869CE03,UniRef50_A0A2V2GEE6,UniRef90_A0A414WP66
NZ_CP103241.1|integron_01|NZ_CP103241.1_1	91		Type II toxin-antitoxin system mRNA interferase toxin, RelE/StbE family				WP_004327436.1	UPI000175DAB2	UniRef100_A0A412DX31,UniRef50_K9EDW9,UniRef90_A0A412DX31
NZ_CP103241.1|integron_01|NZ_CP103241.1_2	65		hypothetical protein				WP_004295503.1	UPI000175DAAF	UniRef100_A0A413ZG40,UniRef50_S0F961,UniRef90_S0F961
NZ_CP103241.1|integron_01|NZ_CP103241.1_3	99	mbpA	mobilization protein MbpA				WP_004327437.1	UPI00000B32BC	UniRef100_A0A413ZG20,UniRef50_A0A2V2GEE6,UniRef90_A0A413ZG20
NZ_CP103241.1|integron_01|NZ_CP103241.1_4	264	mbpB	mobilization protein MbpB				WP_007560590.1	UPI00000AEE2B	UniRef100_A0A413ZGC1,UniRef50_A0A3E5DKV8,UniRef90_B3JMD8
NZ_CP103241.1|integron_01|NZ_CP103241.1_5	150	mbpC	mobilization protein MbpC				WP_004295511.1	UPI00000B92DD	UniRef100_A0A413ZG21,UniRef50_I9PI14,UniRef90_A0A413ZG21
NZ_CP103241.1|integron_01|NZ_CP103241.1_6	76		Charged multivesicular body protein 2b-B				WP_004295510.1	UPI000175DA9F	UniRef100_A0A413ZG39,UniRef50_B3JME0,UniRef90_B3JME0
NZ_CP103241.1|integron_01|NZ_CP103241.1_7	346		Replication initiation protein						UniRef50_A0A413ZGF2
NZ_CP103273.1|integron_01|NZ_CP103273.1_1	91		Type II toxin-antitoxin system mRNA interferase toxin, RelE/StbE family				WP_004327436.1	UPI000175DAB2	UniRef100_A0A412DX31,UniRef50_K9EDW9,UniRef90_A0A412DX31
NZ_CP103273.1|integron_01|NZ_CP103273.1_2	65		hypothetical protein				WP_004295503.1	UPI000175DAAF	UniRef100_A0A413ZG40,UniRef50_S0F961,UniRef90_S0F961
NZ_CP103273.1|integron_01|NZ_CP103273.1_3	99	mbpA	mobilization protein MbpA				WP_004327437.1	UPI00000B32BC	UniRef100_A0A413ZG20,UniRef50_A0A2V2GEE6,UniRef90_A0A413ZG20
NZ_CP103273.1|integron_01|NZ_CP103273.1_4	264	mbpB	mobilization protein MbpB				WP_007560590.1	UPI00000AEE2B	UniRef100_A0A413ZGC1,UniRef50_A0A3E5DKV8,UniRef90_B3JMD8
NZ_CP103273.1|integron_01|NZ_CP103273.1_5	130	mbpC	mobilization protein MbpC						UniRef50_I9PI14,UniRef90_A0A7X2MD49
NZ_CP103273.1|integron_01|NZ_CP103273.1_6	98		hypothetical protein						
NZ_CP103273.1|integron_01|NZ_CP103273.1_7	341		Replication initiation protein				WP_004295509.1	UPI0001A24BBE	UniRef100_A0A413ZGF2,UniRef90_A0A413ZGF2
NZ_CP103296.1|integron_01|NZ_CP103296.1_35	191		Mutator family transposase				WP_021538338.1	UPI000390D80C	UniRef100_C9WXG8,UniRef50_A2I607,UniRef90_A2I607
NZ_CP103296.1|integron_01|NZ_CP103296.1_36	110	qacL	quaternary ammonium compound efflux SMR transporter QacL						UniRef50_A0A699RPB9,UniRef90_D6CJR3
NZ_CP103296.1|integron_01|NZ_CP103296.1_37	259	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	2.7.7.47					UniRef50_Q51348,UniRef90_Q0PRF6
NZ_CP103296.1|integron_01|NZ_CP103296.1_38	419	cmlA1	chloramphenicol efflux MFS transporter CmlA1		GO:0016020,GO:0022857,GO:0042910,GO:0055085,GO:1990961				UniRef50_P32482,UniRef90_A0A1Y0F555
NZ_CP103296.1|integron_01|NZ_CP103296.1_39	259	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	2.7.7.47	GO:0005524,GO:0009012,GO:0046677			UPI001D5A5E64	UniRef100_A0A6G8FA23,UniRef50_P0AG05,UniRef90_P14511
NZ_CP103296.1|integron_01|NZ_CP103296.1_40	165	dfrA12	trimethoprim-resistant dihydrofolate reductase DfrA12	1.5.1.3	GO:0004146		WP_001083725.1	UPI00000BF132	UniRef100_Q79DQ2,UniRef50_Q59408,UniRef90_Q79DQ2
NZ_CP103299.1|integron_01|NZ_CP103299.1_62	68		hypothetical protein				WP_262566133.1	UPI0021D10A2D	UniRef100_UPI0021D10A2D,UniRef50_A0A142BHC7,UniRef90_UPI0021D10A2D
NZ_CP103299.1|integron_01|NZ_CP103299.1_63	91		hypothetical protein				WP_262566132.1	UPI0021CE22F8	UniRef100_UPI0021CE22F8,UniRef50_UPI0021CE22F8,UniRef90_UPI0021CE22F8
NZ_CP103299.1|integron_01|NZ_CP103299.1_64	87		hypothetical protein				WP_262566131.1	UPI0021CF7307	UniRef100_UPI0021CF7307,UniRef50_UPI0021CF7307,UniRef90_UPI0021CF7307
NZ_CP103299.1|integron_01|NZ_CP103299.1_65	80		hypothetical protein				WP_262566130.1	UPI0021D070EC	UniRef100_UPI0021D070EC,UniRef50_UPI0021D070EC,UniRef90_UPI0021D070EC
NZ_CP103299.1|integron_01|NZ_CP103299.1_66	99		hypothetical protein				WP_262566129.1	UPI0021CFFE27	UniRef100_UPI0021CFFE27,UniRef50_UPI0021CFFE27,UniRef90_UPI0021CFFE27
NZ_CP103318.1|integron_01|NZ_CP103318.1_7	234	tnp	IS6 family IS15DIV transposase		GO:0004803	COG3316,X	WP_001067855.1	UPI0000003DD8	UniRef100_A0A6H1PZP7,UniRef50_Q573Q1,UniRef90_A0A6H1PZP7
NZ_CP103318.1|integron_01|NZ_CP103318.1_8	157	dfrA14	trimethoprim-resistant dihydrofolate reductase DfrA14	1.5.1.3	GO:0004146	COG0262,H	WP_004201280.1	UPI00005051FA	UniRef100_F8T8W2,UniRef50_P95524,UniRef90_F8T8W2
NZ_CP103330.1|integron_01|NZ_CP103330.1_159	198		Transposase					UPI0004F529BF	UniRef100_A0A6G6ASD6,UniRef50_A0A3Q8VNX8,UniRef90_A0A6G6ASD6
NZ_CP103330.1|integron_01|NZ_CP103330.1_160	273	lnu(F)	lincosamide nucleotidyltransferase Lnu(F)				WP_000939727.1	UPI0000DA0804	UniRef100_Q17U47,UniRef50_Q17U47,UniRef90_Q17U47
NZ_CP103330.1|integron_01|NZ_CP103330.1_161	301	aadA22	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA22	2.7.7.47	GO:0005524,GO:0009012,GO:0046677,GO:0070566			UPI000ACE702A	UniRef100_A0A0U3BTT8,UniRef50_P0AG05,UniRef90_P0AG05
NZ_CP103330.1|integron_02|NZ_CP103330.1_188	150	arr-2	NAD(+)--rifampin ADP-ribosyltransferase Arr-2				WP_000237816.1	UPI00000B89C7	UniRef100_A0A8F3EUD1,UniRef50_A0A5P1MSY4,UniRef90_A0A5P1MSY4
